CITY_TR,DISTRICT_TR,CITY_EN,DISTRICT_EN,CITY,DISTRICT,DISSOLVEDC,DISTRICTCODE,INSHP,CITYDATE,DISTRICTDATE,DISTRICTFROM,DISSOLVE,CENTRALOLD,CENTRALDISTRICT,DISTRICTCOUNT,CITYCODE,ISO31662,NUTS,AREA,POP2000,POP2014,FROM,FROMDATE,METROPOL,METROPOLDATE
Kırklareli,Lüleburgaz,Kirklareli,Luleburgaz,Kirklareli,Luleburgaz,1505,1505,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Merkez,Kirklareli,Merkez,Kirklareli,Merkez,1471,1471,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Pehlivanköy,Kirklareli,Pehlivankoy,Kirklareli,Pehlivankoy,1572,1572,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Pınarhisar,Kirklareli,Pinarhisar,Kirklareli,Pinarhisar,1577,1577,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırklareli,Vize,Kirklareli,Vize,Kirklareli,Vize,1714,1714,1,,,,,0,0,8,39,TR-39,TR213,6299.78,328461,343723,NA,NA,0,NA
Kırşehir,Akçakent,Kirsehir,Akcakent,Kirsehir,Akcakent,1869,1869,1,,05/20/90,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Akpınar,Kirsehir,Akpinar,Kirsehir,Akpinar,1754,1754,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Boztepe,Kirsehir,Boztepe,Kirsehir,Boztepe,1890,1890,1,,05/20/90,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Çiçekdağı,Kirsehir,Cicekdagi,Kirsehir,Cicekdagi,1254,1254,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Kaman,Kirsehir,Kaman,Kirsehir,Kaman,1429,1429,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Merkez,Kirsehir,Merkez,Kirsehir,Merkez,1472,1472,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kırşehir,Mucur,Kirsehir,Mucur,Kirsehir,Mucur,1529,1529,1,,,,,0,0,7,40,TR-40,TR715,6530.32,253239,222707,NA,NA,0,NA
Kocaeli,Başiskele,Kocaeli,Basiskele,Kocaeli,Merkez,1478,2058,1,,03/22/08,Merkez,26,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Çayırova,Kocaeli,Cayirova,Kocaeli,Gebze,1338,2059,1,,03/22/08,Gebze,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Darıca,Kocaeli,Darica,Kocaeli,Gebze,1338,2060,1,,03/22/08,Gebze,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Derince,Kocaeli,Derince,Kocaeli,Derince,2030,2030,1,,12/09/99,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Dilovası,Kocaeli,Dilovasi,Kocaeli,Gebze,1338,2061,1,,03/22/08,Gebze,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Gebze,Kocaeli,Gebze,Kocaeli,Gebze,1338,1338,1,,,,25,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Gölcük,Kocaeli,Golcuk,Kocaeli,Golcuk,1355,1355,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,İzmit,Kocaeli,Izmit,Kocaeli,Merkez,1478,2062,1,,03/22/08,Merkez,26,0,1,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Kandıra,Kocaeli,Kandira,Kocaeli,Kandira,1430,1430,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Karamürsel,Kocaeli,Karamursel,Kocaeli,Karamursel,1440,1440,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Kartepe,Kocaeli,Kartepe,Kocaeli,Merkez,1478,2063,1,,03/22/08,Merkez,26,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Körfez,Kocaeli,Korfez,Kocaeli,Korfez,1821,1821,1,,,,,0,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Kocaeli,Merkez,Kocaeli,Merkez,Kocaeli,Merkez,1478,1478,0,,,,26,1,0,12,41,TR-41,TR421,3625.29,1206085,1722795,NA,NA,1,1993
Konya,Ahırlı,Konya,Ahirli,Konya,Ahirli,1868,1868,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Akören,Konya,Akoren,Konya,Akoren,1753,1753,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Akşehir,Konya,Aksehir,Konya,Aksehir,1122,1122,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Altınekin,Konya,Altinekin,Konya,Altinekin,1760,1760,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Beyşehir,Konya,Beysehir,Konya,Beysehir,1188,1188,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Bozkır,Konya,Bozkir,Konya,Bozkir,1207,1207,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Çeltik,Konya,Celtik,Konya,Celtik,1902,1902,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Cihanbeyli,Konya,Cihanbeyli,Konya,Cihanbeyli,1222,1222,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Çumra,Konya,Cumra,Konya,Cumra,1262,1262,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Derbent,Konya,Derbent,Konya,Derbent,1907,1907,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Derebucak,Konya,Derebucak,Konya,Derebucak,1789,1789,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Doğanhisar,Konya,Doganhisar,Konya,Doganhisar,1285,1285,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Emirgazi,Konya,Emirgazi,Konya,Emirgazi,1920,1920,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Ereğli,Konya,Eregli,Konya,Eregli,1312,1312,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Güneysınır,Konya,Guneysinir,Konya,Guneysinir,1933,1933,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Hadim,Konya,Hadim,Konya,Hadim,1375,1375,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Halkapınar,Konya,Halkapinar,Konya,Halkapinar,1937,1937,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Hüyük,Konya,Huyuk,Konya,Huyuk,1804,1804,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Ilgın,Konya,Ilgin,Konya,Ilgin,1400,1400,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Kadınhanı,Konya,Kadinhani,Konya,Kadinhani,1422,1422,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Karapınar,Konya,Karapinar,Konya,Karapinar,1441,1441,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Karatay,Konya,Karatay,Konya,Karatay,1814,1814,1,,,,,0,1,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Kulu,Konya,Kulu,Konya,Kulu,1491,1491,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Meram,Konya,Meram,Konya,Meram,1827,1827,1,,,,,0,1,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Sarayönü,Konya,Sarayonu,Konya,Sarayonu,1598,1598,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Selçuklu,Konya,Selcuklu,Konya,Selcuklu,1839,1839,1,,,,,0,1,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Seydişehir,Konya,Seydisehir,Konya,Seydisehir,1617,1617,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Taşkent,Konya,Taskent,Konya,Taskent,1848,1848,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Tuzlukçu,Konya,Tuzlukcu,Konya,Tuzlukcu,1990,1990,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Yalıhüyük,Konya,Yalihuyuk,Konya,Yalihuyuk,1994,1994,1,,05/20/90,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Konya,Yunak,Konya,Yunak,Konya,Yunak,1735,1735,1,,,,,0,0,31,42,TR-42,TR521,40813.52,2192166,2108808,NA,NA,1,1987
Kütahya,Altıntaş,Kutahya,Altintas,Kutahya,Altintas,1132,1132,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Aslanapa,Kutahya,Aslanapa,Kutahya,Aslanapa,1764,1764,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Çavdarhisar,Kutahya,Cavdarhisar,Kutahya,Cavdarhisar,1898,1898,1,,05/20/90,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Domaniç,Kutahya,Domanic,Kutahya,Domanic,1288,1288,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Dumlupınar,Kutahya,Dumlupinar,Kutahya,Dumlupinar,1790,1790,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Emet,Kutahya,Emet,Kutahya,Emet,1304,1304,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Gediz,Kutahya,Gediz,Kutahya,Gediz,1339,1339,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Hisarcık,Kutahya,Hisarcik,Kutahya,Hisarcik,1802,1802,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Merkez,Kutahya,Merkez,Kutahya,Merkez,1500,1500,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Pazarlar,Kutahya,Pazarlar,Kutahya,Pazarlar,1979,1979,1,,05/20/90,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Şaphane,Kutahya,Saphane,Kutahya,Saphane,1843,1843,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Simav,Kutahya,Simav,Kutahya,Simav,1625,1625,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Kütahya,Tavşanlı,Kutahya,Tavsanli,Kutahya,Tavsanli,1671,1671,1,,,,,0,0,13,43,TR-43,TR333,12013.57,656903,571554,NA,NA,0,NA
Malatya,Akçadağ,Malatya,Akcadag,Malatya,Akcadag,1114,1114,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Arapgir,Malatya,Arapgir,Malatya,Arapgir,1143,1143,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Arguvan,Malatya,Arguvan,Malatya,Arguvan,1148,1148,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Battalgazi,Malatya,Battalgazi,Malatya,Battalgazi,1772,1772,1,,,,,0,1,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Darende,Malatya,Darende,Malatya,Darende,1265,1265,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Doğanşehir,Malatya,Dogansehir,Malatya,Dogansehir,1286,1286,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Doğanyol,Malatya,Doganyol,Malatya,Doganyol,1914,1914,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Hekimhan,Malatya,Hekimhan,Malatya,Hekimhan,1390,1390,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Kale,Malatya,Kale,Malatya,Kale,1953,1953,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Kuluncak,Malatya,Kuluncak,Malatya,Kuluncak,1969,1969,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Merkez,Malatya,Merkez,Malatya,Merkez,1509,1509,0,,,,,1,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Pütürge,Malatya,Puturge,Malatya,Puturge,1582,1582,1,,,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Yazıhan,Malatya,Yazihan,Malatya,Yazihan,1995,1995,1,,05/20/90,,,0,0,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Malatya,Yeşilyurt,Malatya,Yesilyurt,Malatya,Yesilyurt,1729,1729,1,,,,,0,1,13,44,TR-44,TRB11,12102.7,853658,769544,NA,NA,1,2013
Manisa,Ahmetli,Manisa,Ahmetli,Manisa,Ahmetli,1751,1751,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Akhisar,Manisa,Akhisar,Manisa,Akhisar,1118,1118,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Alaşehir,Manisa,Alasehir,Manisa,Alasehir,1127,1127,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Demirci,Manisa,Demirci,Manisa,Demirci,1269,1269,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Gölmarmara,Manisa,Golmarmara,Manisa,Golmarmara,1793,1793,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Gördes,Manisa,Gordes,Manisa,Gordes,1362,1362,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Kırkağaç,Manisa,Kirkagac,Manisa,Kirkagac,1470,1470,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Köprübaşı,Manisa,Koprubasi,Manisa,Koprubasi,1965,1965,1,,05/20/90,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Kula,Manisa,Kula,Manisa,Kula,1489,1489,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Merkez,Manisa,Merkez,Manisa,Merkez,1513,1513,0,,,,27,1,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Salihli,Manisa,Salihli,Manisa,Salihli,1590,1590,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Sarıgöl,Manisa,Sarigol,Manisa,Sarigol,1600,1600,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Saruhanlı,Manisa,Saruhanli,Manisa,Saruhanli,1606,1606,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Şehzadeler,Manisa,Sehzadeler,Manisa,Merkez,1513,2086,1,,12/06/12,Merkez,27,0,1,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Selendi,Manisa,Selendi,Manisa,Selendi,1613,1613,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Soma,Manisa,Soma,Manisa,Soma,1634,1634,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Turgutlu,Manisa,Turgutlu,Manisa,Turgutlu,1689,1689,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Yunusemre,Manisa,Yunusemre,Manisa,Merkez,1513,2087,1,,12/06/12,Merkez,27,0,1,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Mardin,Artuklu,Mardin,Artuklu,Mardin,Merkez,1513,2088,1,,12/06/12,Merkez,27,0,1,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Dargeçit,Mardin,Dargecit,Mardin,Dargecit,1787,1787,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Derik,Mardin,Derik,Mardin,Derik,1273,1273,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Kızıltepe,Mardin,Kiziltepe,Mardin,Kiziltepe,1474,1474,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Mazıdağı,Mardin,Mazidagi,Mardin,Mazidagi,1519,1519,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Merkez,Mardin,Merkez,Mardin,Merkez,1516,1516,0,,,,,1,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Midyat,Mardin,Midyat,Mardin,Midyat,1526,1526,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Nusaybin,Mardin,Nusaybin,Mardin,Nusaybin,1547,1547,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Ömerli,Mardin,Omerli,Mardin,Omerli,1564,1564,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Savur,Mardin,Savur,Mardin,Savur,1609,1609,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Yeşilli,Mardin,Yesilli,Mardin,Yesilli,2002,2002,1,,05/20/90,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mersin,Akdeniz,Mersin,Akdeniz,Mersin,Merkez,1402,2064,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Anamur,Mersin,Anamur,Mersin,Anamur,1135,1135,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Aydıncık,Mersin,Aydincik,Mersin,Aydincik,1766,1766,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Bozyazı,Mersin,Bozyazi,Mersin,Bozyazi,1779,1779,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Çamlıyayla,Mersin,Camliyayla,Mersin,Camliyayla,1892,1892,1,,05/20/90,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Erdemli,Mersin,Erdemli,Mersin,Erdemli,1311,1311,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Gülnar,Mersin,Gulnar,Mersin,Gulnar,1366,1366,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Merkez,Mersin,Merkez,Mersin,Merkez,1402,1402,0,,,,28,1,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Mezitli,Mersin,Mezitli,Mersin,Merkez,1402,2065,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Mut,Mersin,Mut,Mersin,Mut,1536,1536,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Silifke,Mersin,Silifke,Mersin,Silifke,1621,1621,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Tarsus,Mersin,Tarsus,Mersin,Tarsus,1665,1665,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Toroslar,Mersin,Toroslar,Mersin,Merkez,1402,2066,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Yenişehir,Mersin,Yenisehir,Mersin,Merkez,1402,2067,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Muğla,Bodrum,Mugla,Bodrum,Mugla,Bodrum,1197,1197,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Dalaman,Mugla,Dalaman,Mugla,Dalaman,1742,1742,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Datça,Mugla,Datca,Mugla,Datca,1266,1266,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Fethiye,Mugla,Fethiye,Mugla,Fethiye,1331,1331,1,,,,30,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Kavaklıdere,Mugla,Kavaklidere,Mugla,Kavaklidere,1958,1958,1,,05/20/90,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Köyceğiz,Mugla,Koycegiz,Mugla,Koycegiz,1488,1488,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Marmaris,Mugla,Marmaris,Mugla,Marmaris,1517,1517,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Menteşe,Mugla,Mentese,Mugla,Merkez,1532,2089,1,,12/06/12,Merkez,29,0,1,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Merkez,Mugla,Merkez,Mugla,Merkez,1532,1532,0,,,,29,1,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Milas,Mugla,Milas,Mugla,Milas,1528,1528,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Ortaca,Mugla,Ortaca,Mugla,Ortaca,1831,1831,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Seydikemer,Mugla,Seydikemer,Mugla,Merkez,1331,2090,1,,12/06/12,Fethiye,30,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Ula,Mugla,Ula,Mugla,Ula,1695,1695,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Yatağan,Mugla,Yatagan,Mugla,Yatagan,1719,1719,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muş,Bulanık,Mus,Bulanik,Mus,Bulanik,1213,1213,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Hasköy,Mus,Haskoy,Mus,Haskoy,1801,1801,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Korkut,Mus,Korkut,Mus,Korkut,1964,1964,1,,05/20/90,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Malazgirt,Mus,Malazgirt,Mus,Malazgirt,1510,1510,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Merkez,Mus,Merkez,Mus,Merkez,1534,1534,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Varto,Mus,Varto,Mus,Varto,1711,1711,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Nevşehir,Acıgöl,Nevsehir,Acigol,Nevsehir,Acigol,1749,1749,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Avanos,Nevsehir,Avanos,Nevsehir,Avanos,1155,1155,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Derinkuyu,Nevsehir,Derinkuyu,Nevsehir,Derinkuyu,1274,1274,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Gülşehir,Nevsehir,Gulsehir,Nevsehir,Gulsehir,1367,1367,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Hacıbektaş,Nevsehir,Hacibektas,Nevsehir,Hacibektas,1374,1374,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Kozaklı,Nevsehir,Kozakli,Nevsehir,Kozakli,1485,1485,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Merkez,Nevsehir,Merkez,Nevsehir,Merkez,1543,1543,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Ürgüp,Nevsehir,Urgup,Nevsehir,Urgup,1707,1707,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Niğde,Altunhisar,Nigde,Altunhisar,Nigde,Altunhisar,1876,1876,1,,05/20/90,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Niğde,Bor,Nigde,Bor,Nigde,Bor,1201,1201,1,,,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Niğde,Çamardı,Nigde,Camardi,Nigde,Camardi,1225,1225,1,,,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
